Feature1,Feature2,Label
-1.5741221821048600,-3.5810693081098600,1
-3.9678176286715600,-4.859989818537330,2
-7.652317692498270,0.6370703049667500,3
-1.4127127083693000,-9.459935071489530,0
-1.6396657782978400,-2.9006912959029300,1
-7.597869954852360,0.21269325045380700,3
-1.7325263790681600,-3.387648693161870,1
-1.8990628649195800,-3.4264160410346200,1
-0.7762797595494510,-3.091194828873660,1
-1.7464632784387000,-3.305399593738530,1
-7.789364293231300,0.651740389388713,3
-1.9652925340898100,-3.6736553380101100,1
-1.6481716119240400,-9.262077684616920,0
-1.22237081894823,-9.304462795711670,0
-1.5230663632510100,-3.5544634782505000,1
-7.172607854248150,-0.03046743718411770,3
-7.374663915666420,0.20140834469713000,3
-8.216795180771210,0.3004937701122390,3
-7.058784438417630,0.06864147452384830,3
-7.602818489541040,-0.16341558980249500,3
-1.121513670649150,-9.568458123866640,0
-1.3411978178496200,-9.681556489237970,0
-1.3279711900072500,-9.55905635548432,0
-7.163367689995080,0.3550531864005260,3
-7.22361837181737,0.7422375562842740,3
-2.0592275816466600,-9.445402881900850,0
-1.3596081716410200,-4.115204219428950,1
-1.4130714148622400,-3.7168474999494500,1
-7.382192576592980,-0.4726627424533500,3
-1.7348914698972500,-9.530593826058800,0
-4.12123683231528,-4.4779433601942,2
-4.347094809064380,-4.493186489354440,2
-1.2703285618008800,-3.350852257544460,1
-7.654376711670040,-0.23657573902543500,3
-3.8785691094366000,-4.501344510095170,2
-1.0599982263052300,-9.356136846859700,0
-6.847762401275380,-0.1414596999392990,3
-7.095799591648670,-0.14283703674110400,3
-3.494903228233780,-4.448170618434630,2
-1.1016502107679100,-3.7183253235252000,1
-1.513710954825730,-9.302268304723040,0
-7.602772376391130,0.30107461790221800,3
-7.60494492432814,0.14128579662700100,3
-1.2310924667419100,-3.4309863219267000,1
-4.090250289427440,-5.01326161541386,2
-6.983781370203730,-0.17154030634916400,3
-0.8306524383171830,-9.64195935859419,0
-4.453874599702750,-4.578936455304650,2
-1.5348800035067700,-9.215594232447970,0
-7.754605534138320,0.1555149441603020,3
-3.421428176698560,-4.805412911813710,2
-0.5332263396109420,-3.8467011530698800,1
-4.7025024710997500,-4.5218247874303100,2
-1.0881594197332900,-9.30567233449524,0
-7.372973162924290,0.22917763961508500,3
-7.789453535791830,0.20416609858658100,3
-0.819761788848349,-3.530245448828250,1
-7.144125943557320,0.7177820071883470,3
-3.653940371082260,-4.7950709723513300,2
-3.8807737122840100,-4.677191823206150,2
-7.126652163249970,-0.039367464611288100,3
-2.2072832309223300,-3.5364343696499300,1
-4.2476475005387000,-4.905087405344960,2
-3.732809395540970,-5.017317801117100,2
-7.63338219422475,0.12697997398288800,3
-3.580591801643680,-5.040411850329900,2
-3.7780783114971800,-4.095399410922680,2
-1.784675385578070,-3.3446134060553700,1
-1.7544909100631800,-9.210655558052710,0
-1.6818386670306000,-9.181262988634450,0
-1.2356115485833800,-9.843204672350440,0
-1.057318603684270,-9.258302156313560,0
-1.6460755866958800,-3.3679937896080900,1
-2.3648482276058400,-3.62136905317577,1
-7.226690059959830,0.11650502528209700,3
-1.5362540565094800,-3.2372786809247200,1
-6.923053879409300,0.45825787022952300,3
-1.336100947155050,-9.941361261756020,0
-3.8225688363426600,-4.348526290739910,2
-4.2953161130558000,-4.674369749321690,2
-7.078680595649100,0.5135310429749780,3
-0.91374823683973,-9.530153023218440,0
-1.2128130904065600,-3.943993175919990,1
-6.90090869915343,0.8865603566150960,3
-7.5514026158803100,0.10364455660209600,3
-1.4084305633816100,-9.326600975084920,0
-1.0014329124853000,-9.291777188472210,0
-7.1227571334674900,0.6063122344582760,3
-4.182259132840080,-4.241204461099510,2
-4.131323948593210,-4.564897179679630,2
-3.916469592302330,-4.131941355346060,2
-1.4038222070439900,-9.764540228496050,0
-7.097969604930580,0.6412280155752790,3
-1.3984551866452600,-3.3507196040905600,1
-1.6895601599920900,-9.247027359149740,0
-7.312962243311590,0.49547742254955900,3
-4.411531310242910,-4.721886814762090,2
-1.2294837119792100,-3.5561594318144200,1
-7.18652260877585,-0.11331458140577200,3
-1.6150368570307100,-3.730660262733830,1
-1.364386141816080,-9.698230720799960,0
-3.9626246957775800,-4.384609990941570,2
-1.7879878328822300,-3.9599954630918100,1
-1.545425249644650,-9.453408093551510,0
-7.4047262312211400,0.011713008962122600,3
-3.9812165211044100,-5.243933889954180,2
-7.51469225796559,0.07737951662245350,3
-7.592496906691990,0.2691578991901570,3
-3.7925356907348600,-4.600344184053040,2
-0.9394287517258830,-3.2449022140761600,1
-6.848279272012820,0.5551580789150570,3
-1.739637419759440,-3.2725737369628000,1
-4.361569831490140,-4.7051101961691400,2
-7.5357664657405600,0.11544453220369300,3
-7.61323617845278,0.9428489458092320,3
-1.2023821840340700,-8.84780497795423,0
-1.3595078245042600,-9.451532391561180,0
-7.302288421389340,0.0868924056629827,3
-1.181427953450110,-9.71260754106278,0
-4.2564312393431400,-4.567398975855830,2
-2.1099352873221400,-3.1334143469939100,1
-1.9839332088227400,-3.1866017543901700,1
-2.075118319148330,-3.7484821321138900,1
-1.6501596689290000,-3.5225030752336000,1
-6.9746551142544800,0.12014095996485400,3
-1.353962119755530,-9.196956221717870,0
-1.0869270897670800,-9.506951668089210,0
-7.116594942008480,0.6338991498760610,3
-3.975211663989070,-4.893284443461430,2
-1.490587833143580,-9.881938853462760,0
-3.8758808416344900,-5.152991063511340,2
-0.2586935582333950,-9.909067960536330,0
-1.6626016797364700,-3.571153226228380,1
-1.3118401509786600,-3.2788245631676600,1
-7.4214090707385000,0.27751760818883600,3
-1.8770620522397,-3.5823205247020300,1
-4.7745296194284500,-4.3713625511318200,2
-6.758141182901930,0.5632829060104720,3
-6.797660606216300,0.23507023715134700,3
-1.681970394260200,-3.2596388309029800,1
-1.77130521694347,-3.8629296351244400,1
-3.6543791774102700,-4.829990722300830,2
-7.223513282427520,0.6780593540058220,3
-3.458367707443800,-4.434872203507170,2
-1.5041909451160400,-9.29171766959791,0
-4.444105328831470,-4.336968340906100,2
-2.1098201508546100,-3.414046617357870,1
-3.879645246273660,-4.68849500821135,2
-4.420697557224140,-4.869350883895710,2
-1.268390239282440,-2.830829716429310,1
-1.6427406822317200,-3.528400586929660,1
-1.7510521678330700,-3.285298871660580,1
-1.3575938021401500,-9.83651792372403,0
-1.6283136591763300,-9.723989140472400,0
-1.1482697366046900,-9.463047955254930,0
-7.426620559851850,0.20646796200558200,3
-1.4722684868909100,-8.964715927581930,0
-7.73518493469978,0.09479471399374290,3
-4.2608415551059600,-5.12694753006706,2
-3.6804632664808800,-4.912384963506900,2
-1.8049379569555000,-3.483827443046330,1
-7.774072477737860,0.2541534077337220,3
-0.92724342985452,-3.557301542624060,1
-1.260753973478990,-9.909823805000100,0
-1.7644019964410100,-3.7877161057412500,1
-1.3989880769537800,-8.469966253187490,0
-4.625888365137740,-5.0306999130805000,2
-7.179906009316850,0.23807864125576300,3
-1.5300608173081000,-3.3991356062887000,1
-4.3457827931823500,-5.345577731013020,2
-1.1123270995566100,-9.24618589910131,0
-6.922742970117620,0.06489195728768420,3
-1.457045777820160,-9.385626783224520,0
-3.934899904607120,-4.5371419592496200,2
-7.480921975131210,0.21134347853931200,3
-3.192002087040740,-4.412243880106910,2
-4.460035975359200,-4.587862678265370,2
-3.670140071921810,-4.7640474833912600,2
-4.044006535433680,-4.631193014201790,2
-1.433697192850370,-9.80776307527447,0
-0.7754971001549670,-9.93161923061453,0
-1.017738719868920,-9.683433341869410,0
-1.2793469701763800,-9.255634551202010,0
-1.1651792909859100,-9.282364830812440,0
-1.3531411757820200,-10.143751287495100,0
-7.577323950165110,-0.2753469309568170,3
-4.478270887160280,-4.929214956852620,2
-1.5627021367163700,-8.986951578971180,0
-2.035072251002400,-3.6321256566742900,1
-1.446626079596850,-4.338505355704630,1
-1.3906005989139500,-9.49676404782329,0
-1.5365989271008500,-3.1864714761268500,1
-1.5186224809417800,-3.5290638544022200,1
-7.3780598120854900,0.8300483252832180,3
-1.258941503772880,-9.310096691255430,0
-2.074190825488420,-3.56177267510651,1
-1.1434563707421700,-9.351239283726300,0
-4.160701839959070,-4.3111092586953500,2
-1.3804245801978200,-9.234751607259960,0
-7.317106684063540,0.45237182475334100,3
-3.5821346627924500,-4.932449723762590,2
-4.080194486540030,-4.2656464853636000,2
-1.330931768857270,-3.460302569959600,1
-4.1354467470050700,-4.896245196335890,2
-6.902678741927870,0.08974477630013570,3
-7.493133116359140,0.7587671706891070,3
-7.103406194086970,-0.35932721041039200,3
-3.965499302969280,-4.343818005645230,2
-7.512512436319820,0.29262913722657400,3
-1.1386830774560700,-3.6269677026399100,1
-7.613999942120340,0.09966796229741260,3
-1.5919952887041500,-3.474658271943570,1
-1.4010511229795800,-3.4687063104665000,1
-4.335992793238770,-5.169728823725480,2
-1.3057997466119100,-9.894986983020300,0
-3.5753213277360700,-4.642135712304610,2
-1.4385027323835400,-9.810169467639970,0
-7.525370648810840,-0.07640100956822520,3
-7.4345779365183,-0.6447204289026600,3
-7.318617407593840,0.19687722219677500,3
-1.7954617198834300,-9.321494638971760,0
-0.9084150801228770,-9.357930388209020,0
-1.7576429112022700,-3.46932418577396,1
-7.000918317156940,0.21319914372102400,3
-1.3636975246558200,-3.998946854648320,1
-8.138858143484840,0.2203666662208040,3
-0.8970044098206880,-9.413703466558560,0
-1.5208464689449400,-3.2421804436367200,1
-0.9223782024556560,-9.569232831878500,0
-7.309043635393690,0.5263020529287760,3
-0.9251761071241980,-10.046249036490400,0
-3.791699210743760,-5.410188386023450,2
-3.964220080361370,-4.717817680340780,2
-1.4432705104438600,-3.709130929137140,1
-1.208673182656630,-3.3869192741240600,1
-1.1195076509899000,-9.751623748667730,0
-3.628868533873770,-5.087590859914960,2
-4.430255234870140,-5.249181939218410,2
-1.7860706275608400,-3.3562420940344200,1
-1.1133469392474200,-9.708097565100740,0
-1.032164987098520,-3.1631164829586300,1
-4.563419855632110,-4.713931628811460,2
-3.548161403454440,-5.066227632219060,2
-7.603346441267610,0.11077533663237300,3
-4.335679310576280,-4.367882432855710,2
-1.5391997668153000,-3.453492680936520,1
-1.7127697832717100,-3.688707067282430,1
-1.1057301808268900,-9.468057459106760,0
-1.8030173650891700,-3.6710608527126800,1
-3.841618333259820,-4.175460170080340,2
-1.6430838717297200,-9.707850047462590,0
-7.183547281475560,-0.31051337627887500,3
-7.625346472836540,0.3370934770698320,3
-7.106649126120960,0.1666186570051010,3
-7.2445296436159600,0.3931308581484490,3
-3.7755870775128700,-5.006406053580040,2
-0.9763830041122220,-9.465185127127380,0
-3.8294781876624100,-4.444008336450680,2
-4.6789678679638200,-4.5030795854356800,2
-4.074753030953180,-4.344595584442510,2
-1.8160566248528700,-3.795406881814940,1
-0.8351912339250420,-10.01001283537540,0
-1.5860823202032900,-3.7486611987690400,1
-1.9311263506904700,-9.237800138316470,0
-1.037519899100210,-3.0448969772799500,1
-4.513818422757760,-5.160989420472310,2
-1.7604347858983400,-10.286415989408300,0
-1.3184096471288200,-2.792192631227500,1
-4.081349369773170,-4.706483939581130,2
-7.292457424866860,0.8691355408943350,3
-7.663588003533970,0.3449555803868460,3
-4.166711072807960,-4.503340096570970,2
-7.557982880275790,0.26098915886531000,3
-1.8428197096219100,-3.147214813233790,1
-1.7945522039170400,-3.3710292402223400,1
-7.053847461412690,0.6117087003299690,3
-0.9998814995031390,-9.484923568832230,0
-1.8673755029922600,-3.9049531485539700,1
-1.012064903090800,-9.523613732482760,0
-4.233708004906980,-4.046078182424020,2
-1.4502033561686000,-3.5060286677423400,1
-1.2857533747568700,-9.405942268109610,0
-1.4215457322270800,-3.9837658404969100,1
-1.8604623437910800,-3.5236896353999000,1
-2.1298310763460600,-3.0342998682991400,1
-1.321632048476680,-3.3150853936046600,1
-0.9285712127439730,-3.1673049827686900,1
-1.3882530449565400,-9.371647289139280,0
-1.920781132156960,-3.2483265957365800,1
-7.229775726151330,0.1767804846776920,3
-1.5569691457092600,-8.920893551771410,0
-1.2697036473291800,-9.73561231180495,0
-4.3241829565474400,-4.821921772478790,2
-4.378113260042000,-4.648737149197620,2
-0.9943084018908420,-3.626706023540280,1
-1.1349173897750800,-9.603448041688860,0
-1.2168219847826100,-9.373687799848120,0
-1.3831761868593700,-3.2761400873967400,1
-4.145375681494740,-4.726647609315650,2
-1.6625019235358900,-9.637613137583570,0
-3.9842757279267000,-4.812241156171660,2
-6.816931039057990,0.04010629607701250,3
-1.0609787670962700,-10.027887859618500,0
-1.1596072656290300,-9.524828888019190,0
-7.552401152598270,0.6696085306775960,3
-6.991369306994580,0.621754646389033,3
-3.801704060369690,-4.223036366580750,2
-1.4897620611607800,-3.491450719466140,1
-1.974059876808970,-9.694333016589110,0
-3.7308829176121900,-4.703104866389890,2
-1.0152640873990800,-3.362456759266920,1
-8.179554055902520,0.3490428249202280,3
-3.828654707200040,-3.674702496661080,2
-1.487829966492900,-3.8128773702264600,1
-4.341675621449750,-4.968448311143140,2
-1.4021872313247500,-9.460198880515410,0
-0.9159390028128710,-3.4384580577113900,1
-1.3967787580554200,-10.005511966209100,0
-1.6480641825809400,-3.533970839365100,1
-1.5688206989424900,-9.670586491592400,0
-1.3180201413097700,-3.5092254959927100,1
-0.5418250673384280,-9.684528531481060,0
-3.577045246741820,-4.581330610939980,2
-1.0306683397604100,-9.15296401926136,0
-7.594521225901760,-0.7772475852365300,3
-7.508573378262790,0.4290633793909730,3
